hero_id,game_id,total_gold,item_id_1,item_id_2,item_id_3,item_id_4,item_id_5
109,82,18810,148,102,13,54,116
29,82,20790,17,21,113,124,158
10,83,10830,11,101,51,58,142
5,83,10650,71,68,141,28,61
50,83,8700,170,125,147,11,34
100,83,21900,123,15,113,163,71
68,83,5820,126,158,117,9,122
115,83,12660,163,53,138,25,71
3,83,25980,99,36,2,72,10
113,83,6330,113,109,118,83,45
95,83,12000,105,117,118,86,129
97,83,26880,6,70,87,85,41
87,84,9344,71,74,104,26,116
66,84,8032,153,52,73,43,158
115,84,7520,85,81,131,61,148
29,84,14304,20,13,34,156,139
49,84,19200,146,161,129,10,6
111,84,14016,18,65,10,24,44
43,84,17216,39,167,132,95,80
8,84,18400,170,107,51,50,139
109,84,16224,52,117,66,67,118
24,84,5408,84,94,60,88,64
1,85,9316,121,64,161,12,116
28,85,11050,76,42,90,73,4
38,85,23086,120,146,82,52,59
103,85,22338,65,75,119,88,20
21,85,13600,102,134,136,33,24
110,85,15232,102,27,38,163,130
94,85,11084,134,8,17,108,35
94,85,8228,78,74,32,33,38
36,85,14722,153,155,136,41,44
89,85,6324,120,113,50,116,125
69,86,8811,45,164,144,49,52
33,86,17523,95,82,152,22,111
90,86,28017,69,72,99,123,78
67,86,7524,168,48,139,114,112
82,86,12408,84,57,142,106,131
5,86,16269,103,44,72,113,20
94,86,24057,78,93,27,169,6
5,86,15609,122,141,27,45,108
57,86,27984,119,133,95,139,13
17,86,25080,30,145,50,79,144
106,87,11850,110,29,17,92,62
1,87,11450,49,127,73,48,1
53,87,19650,38,90,138,84,118
58,87,19950,104,10,65,94,160
49,87,28700,44,51,136,54,125
43,87,19900,124,24,171,63,119
97,87,32400,112,159,42,66,54
111,87,27500,115,5,104,128,54
36,87,31000,24,148,88,18,142
76,87,26400,66,155,18,71,135
77,88,17531,38,92,173,14,139
51,88,30268,92,151,58,25,21
65,88,23171,164,150,3,88,49
63,88,29845,167,151,81,82,9
118,88,30644,38,167,147,136,65
5,88,15134,149,140,130,135,145
31,88,43428,83,166,123,60,4
37,88,12643,148,75,161,50,113
67,88,11374,110,70,167,74,1
105,88,23594,97,143,118,18,168
99,89,27960,110,119,48,70,15
17,89,30400,156,119,66,33,24
65,89,20320,159,111,171,75,26
68,89,8920,38,37,32,93,124
57,89,32920,128,109,24,60,85
56,89,20000,56,14,85,171,59
90,89,30720,65,44,18,127,5
102,89,8800,92,82,69,110,152
51,89,27520,59,46,37,95,57
73,89,10120,173,160,139,110,10
104,90,18381,104,135,136,27,146
103,90,12837,101,168,37,159,14
51,90,20790,173,85,9,39,86
91,90,20229,170,127,54,70,53
115,90,6864,143,165,14,71,93
94,90,16566,93,64,58,26,33
114,90,18084,2,144,171,1,114
110,90,14586,52,127,161,151,22
28,90,10065,169,150,12,51,129
38,90,20790,92,120,165,74,84
48,91,32778,159,40,110,103,118
11,91,21492,11,25,37,115,79
114,91,31266,98,132,62,100,169
39,91,25110,86,127,44,164,108
7,91,19764,146,142,53,130,74
107,91,41904,169,138,135,92,21
41,91,11610,141,87,90,54,154
61,91,41904,156,70,132,96,77
76,91,35694,161,80,98,37,12
32,91,24192,19,58,129,89,134
20,92,17472,77,35,135,24,149
49,92,39984,108,158,8,60,48
69,92,12816,19,95,47,64,91
49,92,43200,103,122,131,94,17
15,92,33024,23,66,32,90,130
53,92,25152,157,79,123,112,37
106,92,14976,29,149,23,138,124
90,92,38928,73,44,99,170,123
69,92,12816,61,159,118,4,96
43,92,17856,113,30,147,121,47
14,93,13160,9,166,172,55,116
84,93,33000,142,154,9,144,133
56,93,25320,163,42,45,90,24
23,93,19240,58,70,141,162,100
53,93,13680,61,7,40,42,6
47,93,8720,39,152,47,112,168
100,93,27040,121,18,23,151,22
111,93,13840,9,136,83,98,150
9,93,22760,152,102,23,16,117
18,93,11680,35,2,6,68,65
80,94,15704,56,15,87,140,111
28,94,10816,24,132,95,153,77
63,94,31616,121,162,58,81,147
1,94,11492,64,41,136,153,51
97,94,54340,146,168,37,152,41
45,94,17576,102,146,6,135,141
95,94,12740,57,113,55,32,16
109,94,13364,146,80,58,137,10
73,94,11024,69,155,129,92,50
85,94,17992,103,123,109,34,77
105,95,19425,40,81,105,132,133
95,95,10535,21,96,28,109,65
69,95,9345,91,49,135,37,13
60,95,7350,91,115,45,48,128
65,95,19460,42,66,36,8,170
91,95,24080,105,115,88,38,143
100,95,23520,75,77,86,25,172
75,95,23100,167,120,60,113,19
73,95,7210,126,87,6,65,100
52,95,23590,128,119,153,44,46
97,96,42960,99,52,141,122,73
23,96,16800,172,14,119,10,168
7,96,34800,88,164,9,47,62
42,96,28560,62,140,51,155,171
49,96,24624,116,92,31,82,53
74,96,20688,52,154,14,61,19
107,96,36960,29,97,147,165,123
86,96,15696,13,89,132,1,126
61,96,38928,22,80,112,35,145
59,96,20880,108,157,25,159,102
96,97,16800,161,109,143,163,84
88,97,20544,59,155,144,167,75
98,97,16384,123,33,43,22,111
104,97,17952,84,11,131,163,9
16,97,9824,49,123,96,129,39
57,97,32480,72,58,1,15,63
114,97,14240,166,135,77,1,86
112,97,15776,138,79,106,107,38
108,97,12320,126,171,24,40,125
14,97,14592,151,143,58,125,121
54,98,15050,84,164,124,151,89
83,98,17550,57,87,29,139,24
19,98,12900,93,128,99,95,23
108,98,19450,153,11,10,61,93
42,98,29750,43,47,148,157,44
26,98,30900,49,16,168,73,78
34,98,41250,70,27,133,52,72
70,98,37900,93,8,158,3,121
25,98,27500,119,109,10,134,23
28,98,13350,39,167,11,104,159
41,99,9789,93,8,69,40,104
39,99,12714,80,10,48,102,120
113,99,11583,132,116,117,14,62
3,99,33774,156,161,135,6,60
27,99,31824,93,155,141,159,128
60,99,20124,119,159,1,94,87
92,99,15522,147,116,37,18,68
96,99,35373,52,140,146,134,83
12,99,27612,102,63,162,89,132
37,99,12480,123,140,92,32,16
105,100,19600,129,99,41,74,6
73,100,13280,57,167,4,152,45
6,100,9280,40,21,90,118,130
28,100,10720,84,119,94,64,66
81,100,13560,149,4,120,44,100
77,100,15240,172,89,17,13,34
95,100,11960,6,87,5,100,118
30,100,9120,169,6,166,116,142
110,100,23640,75,136,86,165,99
41,100,12720,46,109,97,155,147
4,101,37789,90,94,124,81,133
89,101,20564,57,111,154,29,15
20,101,18603,164,109,158,108,68
79,101,26606,131,25,98,170,96
88,101,29468,72,57,100,29,160
92,101,12402,63,162,53,58,155
43,101,39803,46,171,152,140,30
78,101,22896,158,139,35,54,34
85,101,13356,120,89,99,88,14
104,101,29998,16,164,69,135,157
70,102,27651,132,38,17,148,81
109,102,13299,9,113,68,35,26
8,102,19071,112,130,96,70,71
53,102,14664,9,56,160,76,13
7,102,14547,164,86,12,121,135
7,102,13455,173,52,13,169,161
112,102,15093,142,139,82,158,71
119,102,24921,30,16,125,84,128
99,102,27534,171,115,90,26,98
26,102,18447,171,32,55,53,14
28,103,17799,34,170,6,26,122
50,103,18054,70,43,55,147,102
2,103,16320,128,148,171,97,60
33,103,23511,19,46,90,127,18
78,103,20706,25,42,172,109,8
53,103,27795,50,148,136,130,55
52,103,32538,62,68,88,75,84
82,103,17391,32,38,70,102,115
19,103,23358,156,110,146,65,171
89,103,24378,138,65,139,77,93
54,104,11968,84,117,124,156,120
97,104,23012,92,171,17,117,169
11,104,16060,82,19,140,7,135
24,104,11528,167,113,27,109,172
56,104,21472,6,151,110,70,30
43,104,13376,151,35,75,17,128
26,104,27016,159,85,142,136,13
51,104,27060,45,172,47,48,82
6,104,9724,144,117,114,55,150
115,104,17072,124,58,131,135,158
1,105,8236,57,169,141,59,56
81,105,9193,93,75,149,38,69
64,105,14268,165,68,137,14,104
81,105,10092,35,71,3,115,112
50,105,7279,114,43,11,172,63
30,105,6264,162,37,79,128,144
49,105,19952,142,88,113,147,16
54,105,9918,9,50,25,8,29
21,105,8294,30,98,44,79,105
117,105,14819,111,141,126,66,72
23,106,22656,157,79,121,3,62
33,106,20064,168,77,127,173,52
25,106,27456,55,168,98,37,110
21,106,16944,23,134,149,110,40
45,106,14544,125,25,136,157,138
88,106,28416,59,150,121,32,56
39,106,30768,14,85,125,155,107
108,106,15936,71,96,63,131,33
5,106,22320,21,148,130,107,158
93,106,22128,56,4,138,12,77
20,107,16200,73,169,81,16,34
3,107,38970,43,76,105,31,67
34,107,35955,24,83,77,122,9
38,107,30240,109,93,145,75,57
65,107,23985,33,147,72,62,45
9,107,32310,76,109,143,15,129
50,107,12375,155,57,172,37,93
90,107,32310,161,118,57,60,153
54,107,18675,17,57,8,19,76
65,107,26820,159,97,62,169,92
20,108,8970,21,17,54,58,95
45,108,9085,34,2,116,17,86
80,108,5888,92,59,139,136,165
38,108,15962,94,118,168,50,119
4,108,15640,27,3,15,48,107
69,108,6141,163,161,137,93,82
88,108,16261,161,72,21,113,118
117,108,11753,163,36,171,30,31
42,108,13685,63,161,141,93,45
13,108,10028,11,50,73,156,15
1,109,9408,151,33,10,160,103
60,109,25312,148,58,80,25,110
65,109,14432,98,88,64,83,143
44,109,13216,80,64,5,166,79
34,109,17664,93,89,35,74,121
60,109,19264,119,102,146,53,158
8,109,16544,140,88,8,65,42
1,109,7776,160,127,140,159,22
68,109,6720,164,100,63,8,101
42,109,19040,146,53,126,44,123
104,110,10500,63,162,173,12,121
118,110,16225,122,30,20,135,99
97,110,19700,7,152,59,97,72
26,110,14375,110,66,23,41,138
47,110,7450,92,50,40,90,139
107,110,18250,33,114,138,172,70
55,110,6050,45,13,84,148,98
117,110,12775,170,90,70,1,150
66,110,5475,155,24,135,82,132
22,110,11800,76,17,148,95,138
4,111,23139,39,63,73,86,139
59,111,7965,164,162,47,28,72
26,111,16821,13,101,93,123,165
66,111,6669,98,171,63,69,128
20,111,10044,72,14,100,137,157
17,111,20520,107,166,73,131,4
41,111,7236,91,86,148,146,97
91,111,16254,110,56,75,3,168
14,111,11502,39,49,118,168,86
109,111,13500,169,156,150,12,80
60,112,16121,100,116,82,32,164
36,112,31752,6,126,65,123,166
49,112,33075,52,69,70,20,72
67,112,11025,60,40,65,33,155
23,112,27342,86,56,83,145,127
104,112,16905,46,7,171,117,149
15,112,34447,105,79,142,47,157
34,112,24549,131,93,120,173,170
63,112,44100,118,170,50,114,124
20,112,23226,153,147,172,144,18
94,113,6208,43,145,15,97,142
58,113,12768,110,33,121,44,15
11,113,14720,125,118,59,142,40
29,113,22688,71,109,94,17,88
54,113,11072,124,89,123,10,1
28,113,5696,119,2,114,99,163
69,113,8544,64,127,68,36,95
31,113,12608,151,95,27,75,85
98,113,10560,26,143,55,160,47
88,113,19424,68,41,165,60,85
9,114,21025,55,153,72,108,159
38,114,19111,83,12,110,49,133
23,114,18734,108,131,128,5,135
110,114,17690,34,44,102,87,88
7,114,10817,113,162,10,83,134
80,114,5162,56,50,22,158,167
53,114,15776,122,115,95,70,38
58,114,11571,97,49,147,73,161
4,114,18647,45,69,95,71,96
69,114,7743,40,100,12,167,103
79,115,23540,40,137,110,76,22
106,115,12716,46,99,79,107,60
83,115,11880,166,130,138,39,11
82,115,16060,51,83,98,70,134
31,115,24200,84,113,80,39,51
116,115,10912,2,149,44,73,82
46,115,43076,6,114,86,112,1
69,115,11748,80,74,172,94,111
45,115,12584,60,50,64,21,105
11,115,15444,107,149,173,79,134
41,116,12540,134,82,45,122,105
36,116,25168,49,94,39,31,161
88,116,21604,163,17,12,39,168
79,116,32076,80,24,85,69,20
114,116,29876,39,76,146,138,100
45,116,22308,54,122,44,173,7
107,116,35948,130,129,83,17,32
34,116,33440,159,126,50,25,117
31,116,32692,108,112,53,10,93
117,116,22484,91,132,114,1,15
77,117,9180,143,133,103,4,155
69,117,7209,53,148,89,67,70
4,117,23652,118,36,24,49,26
67,117,7695,121,1,79,147,8
48,117,14472,163,171,48,14,115
23,117,9720,157,115,131,12,146
40,117,6534,39,51,84,99,15
67,117,5481,87,162,169,151,68
79,117,20412,154,157,62,76,86
92,117,6534,93,91,128,59,107
43,118,16434,126,128,132,105,115
19,118,8316,91,54,31,114,59
60,118,24651,110,135,86,90,87
72,118,21681,132,144,101,122,50
16,118,6930,73,156,142,126,165
32,118,10494,90,132,87,29,71
117,118,16863,75,44,41,34,59
57,118,35211,126,78,154,137,74
105,118,15444,70,88,120,156,83
47,118,9009,77,23,119,171,11
9,119,26640,80,172,91,45,149
79,119,18796,116,153,27,50,124
61,119,30303,107,75,83,56,81
1,119,9509,70,48,158,150,127
70,119,19018,155,130,111,68,79
12,119,24864,128,136,72,92,135
43,119,16761,129,18,84,60,63
74,119,24346,138,8,122,96,81
97,119,38776,119,4,3,120,105
8,119,18278,69,153,62,44,5
13,120,15048,5,36,97,96,130
94,120,9672,108,10,73,120,169
40,120,5616,140,58,30,144,74
75,120,11088,103,27,89,86,23
37,120,8208,104,6,102,13,169
3,120,20784,95,87,10,106,107
111,120,7320,86,19,83,65,37
40,120,6360,49,162,52,139,2
67,120,5712,99,104,101,65,56
61,120,18816,66,31,134,89,102
11,121,12168,13,80,48,49,76
41,121,5928,128,116,140,103,172
95,121,8840,24,41,52,5,15
13,121,14326,91,77,119,160,169
78,121,17914,17,63,128,15,109
46,121,13780,149,141,45,78,39
66,121,5772,173,167,129,137,37
86,121,9308,53,141,113,11,139
69,121,6942,14,18,89,108,170
99,121,11388,40,165,170,29,71
24,122,13416,171,105,7,25,166
34,122,27778,170,129,92,139,36
59,122,18920,58,144,2,53,4
106,122,11825,117,55,167,124,97
55,122,13072,65,148,133,167,16
82,122,15265,80,51,32,131,106
65,122,24682,156,2,15,173,122
50,122,14061,102,126,18,118,86
36,122,10836,168,130,43,33,77
27,122,33153,144,47,147,58,13
19,123,8262,146,86,5,52,32
75,123,28662,121,129,116,6,85
46,123,16830,25,134,14,13,132
11,123,14110,153,109,45,40,69
112,123,16014,1,106,50,150,46
34,123,15776,130,81,38,83,71
22,123,13940,146,35,123,56,12
111,123,20060,60,171,36,64,8
62,123,14790,11,120,66,133,96
115,123,11220,75,5,16,131,78
83,124,11970,143,55,2,162,29
97,124,32718,138,21,4,145,160
36,124,27816,89,42,43,171,44
23,124,31977,14,137,85,32,161
28,124,22116,94,39,127,41,164
48,124,29811,59,25,154,105,128
102,124,20577,154,118,68,103,54
27,124,38304,82,78,71,169,25
101,124,20862,42,52,27,113,38
106,124,13908,34,90,16,56,111
73,125,13893,7,125,157,129,168
113,125,8877,161,111,121,37,166
84,125,18843,28,137,118,104,165
46,125,21054,55,3,78,173,17
35,125,8349,136,95,87,90,158
43,125,10362,80,155,82,29,17
110,125,18612,146,28,97,121,101
60,125,14883,63,41,169,2,18
57,125,29073,141,142,85,116,158
10,125,13365,41,45,93,133,12
2,126,14720,167,31,157,93,95
8,126,26726,85,108,141,104,81
13,126,19780,90,34,145,19,117
58,126,18354,64,18,104,48,30
64,126,22632,126,99,110,84,106
53,126,32982,89,153,163,128,158
83,126,17802,90,166,141,111,25
104,126,20332,94,73,98,117,101
33,126,24978,32,141,61,62,99
29,126,28244,165,14,113,135,71
112,127,16524,9,172,128,23,54
95,127,11376,26,28,115,160,61
43,127,10764,63,50,39,25,98
114,127,22932,77,141,119,152,162
119,127,16488,114,83,161,149,20
73,127,7416,75,105,11,153,62
119,127,18504,164,146,74,70,79
64,127,17712,109,130,57,96,142
58,127,14364,148,129,98,27,166
54,127,13824,149,22,53,123,87
25,128,33708,83,61,8,36,94
55,128,19822,115,88,32,70,37
50,128,16960,36,65,42,140,71
73,128,11925,35,134,53,91,3
20,128,17066,171,129,42,147,115
24,128,9381,91,3,163,173,31
85,128,18868,114,73,128,121,106
39,128,24804,148,4,157,128,114
11,128,21624,154,101,152,138,79
111,128,24539,95,79,57,138,118
2,129,7040,116,27,105,137,139
109,129,7964,141,20,69,133,17
48,129,14388,103,159,87,156,74
39,129,12012,138,42,45,61,110
11,129,8866,120,124,60,146,158
79,129,15664,160,6,112,76,97
15,129,12078,75,105,37,29,54
65,129,9284,7,99,163,134,171
57,129,17710,157,147,132,164,91
103,129,11176,45,83,160,108,156
56,130,14586,89,109,33,78,62
113,130,6800,134,51,165,5,108
61,130,29478,29,109,101,31,150
54,130,14042,120,3,138,6,139
60,130,19040,87,89,40,52,154
40,130,8636,127,1,72,56,58
111,130,11934,32,146,44,141,117
94,130,8398,142,37,15,99,107
17,130,25840,154,2,130,58,5
74,130,9962,71,70,3,38,90
108,131,8236,34,127,17,121,173
72,131,15863,17,114,148,126,139
30,131,7395,135,153,146,54,41
3,131,25114,122,22,74,48,90
114,131,13891,53,2,142,56,151
21,131,9831,20,18,104,38,6
78,131,18444,91,82,4,21,107
33,131,15863,72,118,31,96,52
45,131,10991,30,129,5,25,96
36,131,16559,39,84,88,153,156
40,132,8246,96,158,48,2,31
80,132,5434,101,167,141,135,134
93,132,24244,131,8,18,75,80
69,132,10146,23,19,158,169,148
98,132,17594,42,129,113,101,88
11,132,18126,20,169,75,7,168
14,132,12768,60,106,128,173,83
28,132,6498,159,149,46,146,108
7,132,24092,86,155,40,111,143
43,132,20026,62,152,120,60,107
55,133,14630,132,133,93,104,75
84,133,45430,84,128,147,3,92
36,133,33550,172,151,122,53,127
104,133,13915,44,137,136,135,144
39,133,38500,45,99,121,126,90
112,133,24035,3,22,130,59,15
74,133,26070,32,101,39,136,26
39,133,32010,62,85,46,139,24
60,133,14410,71,90,115,128,165
33,133,19800,66,83,31,38,114
79,134,29841,150,156,121,21,93
40,134,10339,101,88,11,71,131
75,134,26411,42,51,41,10,38
88,134,33467,46,3,4,145,12
79,134,32879,98,171,26,63,28
62,134,33369,37,83,86,124,96
97,134,40866,62,112,169,168,77
42,134,29155,2,38,11,49,135
95,134,16170,115,125,122,18,5
102,134,13867,16,147,126,148,127
34,135,20592,74,52,38,2,157
84,135,21600,31,125,2,97,132
34,135,27504,35,17,75,116,90
3,135,31176,128,59,71,147,112
22,135,18180,101,34,96,9,40
36,135,18792,141,145,137,47,161
99,135,22284,159,169,139,93,18
59,135,12852,37,94,89,120,39
46,135,23040,62,162,7,21,43
106,135,13464,17,103,36,133,110
65,136,10890,160,14,26,65,9
60,136,17864,143,129,108,53,44
60,136,13222,30,154,73,15,24
20,136,12276,86,76,79,38,54
49,136,9724,142,103,104,27,127
73,136,5610,51,151,11,142,52
52,136,15092,93,122,28,152,166
117,136,11242,13,4,63,62,14
86,136,5676,117,79,8,159,157
67,136,5698,35,149,141,52,70
37,137,15386,173,10,75,7,127
110,137,25088,16,85,98,11,55
67,137,11858,87,75,39,129,96
76,137,24990,116,8,137,157,91
3,137,42434,126,57,117,73,89
53,137,32144,103,160,36,171,143
119,137,25039,114,125,89,163,3
46,137,27293,56,173,113,16,28
63,137,34986,69,86,128,87,115
69,137,13083,72,144,12,143,25
101,138,20145,12,97,92,41,18
21,138,15912,41,113,18,81,45
54,138,18462,164,33,160,171,173
72,138,30039,15,42,107,79,22
99,138,35394,117,67,108,146,163
60,138,11322,72,104,14,167,60
12,138,34476,13,110,81,59,19
33,138,17340,112,163,123,49,11
71,138,31467,127,3,106,50,119
67,138,11271,109,10,4,142,106
41,139,8320,137,1,104,70,124
68,139,11544,66,90,27,72,166
5,139,25012,33,79,124,132,99
117,139,26572,168,140,97,32,36
111,139,24752,101,16,127,36,110
83,139,16016,33,51,72,144,93
72,139,40976,44,32,27,54,160
43,139,29380,171,54,56,98,166
29,139,36816,158,36,117,51,95
17,139,39520,139,93,87,164,9
84,140,13200,144,170,157,122,51
15,140,8492,11,128,52,126,96
39,140,16500,40,150,29,7,70
22,140,7458,100,136,138,46,145
20,140,11902,156,1,54,82,61
87,140,8184,72,29,135,114,37
45,140,10868,166,60,45,107,84
58,140,8778,118,125,35,46,153
61,140,17600,23,116,52,158,38
63,140,10780,62,53,48,138,75
85,141,8476,35,87,33,80,119
29,141,17420,1,66,55,15,167
2,141,8320,43,69,142,155,124
36,141,6760,140,62,29,38,111
60,141,12662,19,148,125,41,110
41,141,6552,127,56,30,159,23
1,141,7280,102,96,142,27,78
38,141,16666,73,155,122,120,126
116,141,6630,114,52,45,92,36
101,141,7904,129,23,133,11,159
107,142,37076,35,24,20,18,81
102,142,18252,171,160,124,42,57
68,142,12272,99,16,14,21,66
28,142,7956,46,107,18,110,17
114,142,30472,43,84,154,33,52
51,142,32344,166,16,116,100,111
56,142,16692,85,43,41,104,156
92,142,22308,111,124,9,136,129
62,142,36036,15,42,163,103,86
39,142,35152,5,61,129,96,25
72,143,16740,38,103,50,170,154
67,143,6561,34,14,171,49,146
63,143,21222,52,145,111,25,152
34,143,16632,65,29,75,105,19
59,143,10773,165,55,171,142,41
41,143,4374,82,67,22,148,32
72,143,17820,34,159,149,8,24
34,143,22599,14,30,154,128,146
98,143,12690,73,22,31,125,112
100,143,20547,98,134,120,127,140
109,144,25755,49,64,73,89,46
14,144,26877,36,104,53,86,163
18,144,15045,123,87,46,136,63
9,144,38658,48,164,160,91,18
38,144,31161,126,16,43,72,124
40,144,10455,136,173,5,40,10
103,144,26673,130,78,134,131,158
25,144,29376,89,41,105,36,95
57,144,30804,151,136,84,160,24
97,144,55182,86,48,87,60,154
107,145,19437,152,91,12,135,131
32,145,12834,78,48,27,102,103
74,145,20150,101,42,37,102,33
27,145,21979,156,90,24,5,46
37,145,10633,170,140,26,16,88
10,145,6262,69,56,169,36,47
44,145,16709,123,144,41,91,24
84,145,22320,137,119,86,130,18
60,145,11191,11,147,173,124,72
42,145,18445,59,26,169,152,161
7,146,27480,81,79,144,16,49
45,146,8120,46,173,142,21,51
45,146,16880,25,52,16,99,85
72,146,30600,126,33,138,114,34
12,146,29840,3,168,146,17,144
28,146,17200,81,165,173,76,126
19,146,13720,131,64,152,21,8
108,146,15440,22,160,157,103,126
50,146,12320,36,106,50,73,137
83,146,12840,125,111,65,173,158
28,147,12265,35,72,38,58,130
76,147,30360,22,49,19,21,18
14,147,26180,170,28,158,69,76
23,147,19910,148,60,85,132,165
28,147,21670,62,29,35,134,141
47,147,16555,132,149,34,125,130
2,147,17600,9,166,83,8,58
82,147,21945,133,168,132,155,7
99,147,27830,18,149,93,36,156
52,147,36135,152,157,25,66,76
114,148,21168,83,127,60,103,34
112,148,20790,70,110,113,165,149
102,148,15204,167,165,100,115,127
112,148,20916,69,10,116,100,171
86,148,12558,102,83,58,118,139
109,148,11550,149,127,117,35,16
62,148,21378,42,138,119,103,9
112,148,15330,146,117,109,30,119
82,148,16422,5,151,87,117,45
95,148,18354,33,75,162,141,66
14,149,23994,108,112,11,169,159
117,149,21973,19,5,145,78,89
94,149,25671,90,159,39,80,72
64,149,21156,87,165,121,144,124
11,149,18748,155,112,122,105,25
2,149,13760,169,163,165,101,139
53,149,18834,161,141,75,118,89
48,149,28638,103,46,104,173,119
11,149,17587,127,56,126,75,161
59,149,15394,135,43,72,74,77
86,150,10505,89,74,127,33,19
59,150,22990,162,93,67,99,53
101,150,15675,162,77,99,115,121
56,150,17325,103,167,27,111,158
103,150,21395,172,135,66,98,16
100,150,33495,77,163,51,87,141
77,150,17380,117,119,78,96,95
9,150,38500,4,38,140,122,22
6,150,13970,128,44,170,19,101
13,150,26730,72,78,88,81,136
82,151,12831,123,116,131,118,109
101,151,16770,6,19,94,21,121
4,151,30186,11,43,120,7,153
32,151,13416,106,144,57,50,3
60,151,11466,38,126,16,150,21
91,151,16770,107,139,127,29,109
119,151,20124,69,103,13,34,101
96,151,21489,89,9,50,137,146
2,151,12480,26,124,154,42,128
101,151,17862,56,139,148,64,143
87,152,4715,34,139,16,154,76
48,152,11500,120,118,60,27,140
89,152,11661,75,16,88,124,162
80,152,7245,73,56,14,102,106
107,152,14467,102,12,22,136,83
78,152,12949,83,64,34,62,126
80,152,5106,76,155,143,88,68
47,152,8809,59,127,46,72,24
57,152,17687,83,56,125,61,100
20,152,11063,106,102,101,49,44
22,153,33174,130,145,162,6,26
39,153,19893,95,76,165,14,145
70,153,30894,137,135,95,121,6
43,153,14022,21,143,92,103,153
95,153,17499,94,151,55,17,86
41,153,17556,52,172,163,68,65
56,153,19551,97,55,139,106,68
13,153,35568,68,37,46,54,29
50,153,18126,80,151,149,121,24
110,153,26733,168,112,122,143,29
39,154,35712,33,14,136,78,62
6,154,11856,107,60,158,165,38
21,154,12000,41,143,29,148,129
69,154,12816,173,165,76,133,17
99,154,30144,7,28,71,116,107
67,154,11232,113,72,49,109,151
103,154,24528,97,93,141,20,64
46,154,34800,143,126,1,162,125
88,154,27552,51,25,4,61,44
58,154,19152,105,113,119,97,69
