"Match","Hero","Player","Result","Kills","Deaths","Assists","KDA","GPM","XPM","Last Hits","Denies","LVL","HD","TD","HH","GS","End Game Items"
"7005451900","Primal Beast","Satoshi-","Loss","3","4","3","1.50","449","510","192","3","15","9787","657","0","10755","Bracer Magic Wand Soul Ring Phase Boots Black King Bar Blink Dagger"
"7005451900","Treant Protector","Ifrit","Loss","0","6","4","0.67","156","231","28","3","10","5813","0","2053","3615","Magic Wand Fluffy Hat Sentry Ward Tranquil Boots Smoke of Deceit"
"7005394408","Enigma","хип-хоп маньяк","Win","2","2","24","13.00","520","625","320","42","23","19477","7735","4464","24780","Black King Bar Guardian Greaves Aether Lens Point Booster Blink Dagger Refresher Orb"
"7005394408","Faceless Void","Lukas","Win","15","4","8","5.75","687","793","419","10","27","36061","8995","0","30650","Monkey King Bar Mask of Madness Manta Style Eye of Skadi Black King Bar Mjollnir"
"7005394408","Treant Protector","Bignum","Win","5","5","25","6.00","393","644","92","5","24","16266","358","6385","15570","Blink Dagger Dust of Appearance Refresher Orb Heaven's Halberd Arcane Boots Magic Wand"
"7005394408","Batrider","Egor","Win","7","3","24","10.33","535","771","287","6","27","27927","619","0","25065","Boots of Travel Refresher Orb Blink Dagger Black King Bar Gem of True Sight Octarine Core"
"7005394408","Silencer","Junior","Loss","6","8","7","1.62","258","409","86","1","19","11567","154","0","10870","Aether Lens Power Treads Force Staff Magic Wand Wraith Band Wraith Band"
"7005394408","Dawnbreaker","Proletariy","Loss","4","5","10","2.80","502","633","397","11","23","20866","0","5195","20725","Black King Bar Phase Boots Blink Dagger Aghanim's Scepter Oblivion Staff Desolator"
"7005394408","Tusk","Toshi","Loss","6","8","9","1.88","372","468","196","10","20","21139","668","0","15050","Dust of Appearance Falcon Blade Blink Dagger Aghanim's Scepter Black King Bar Phase Boots"
"7005394408","Lina","Xannii","Loss","3","6","4","1.17","704","746","600","21","25","14156","10400","0","26840","Assault Cuirass Black King Bar Silver Edge Maelstrom Satanic Boots of Travel"
"7005394408","Lich","CemaTheSlayeR","Win","8","6","21","4.83","386","577","72","5","22","24610","1046","0","18040","Octarine Core Lotus Orb Boots of Speed Force Staff Gem of True Sight"
"7005394408","Clockwerk","sohy","Loss","1","10","6","0.70","232","313","69","20","16","15944","0","0","8885","Force Staff Cloak Tranquil Boots Sentry Ward Point Booster"
"7005314313","Batrider","Egor","Win","12","1","15","27.00","484","582","193","16","20","24365","607","0","15890","Boots of Travel Bottle Blink Dagger Black King Bar Octarine Core Gem of True Sight"
"7005314313","Ember Spirit","Toshi","Loss","4","5","3","1.40","539","636","333","11","21","23563","463","0","17255","Linken's Sphere Maelstrom Dust of Appearance Quelling Blade Black King Bar Phase Boots"
"7005314313","Undying","sohy","Loss","1","8","5","0.75","257","328","78","8","14","7676","18","4651","8090","Holy Locket Force Staff Boots of Speed Dust of Appearance Smoke of Deceit"
"7005314313","Rubick","CemaTheSlayeR","Win","2","7","18","2.86","315","403","78","3","16","13433","587","0","10330","Blink Dagger Magic Wand Force Staff Boots of Speed Wind Lace Aether Lens"
"7005314313","Weaver","Xannii","Loss","4","4","2","1.50","578","631","378","11","20","10059","1215","0","18670","Power Treads Black King Bar Dragon Lance Eye of Skadi Maelstrom Falcon Blade"
"7005314313","Death Prophet","Proletariy","Loss","1","3","3","1.33","373","440","216","4","17","9012","1252","6175","11185","Quelling Blade Guardian Greaves Blink Dagger Wraith Band Magic Wand Wind Lace"
"7005314313","Tiny","Junior","Loss","1","9","6","0.78","222","288","40","4","13","7095","163","0","7345","Phase Boots Staff of Wizardry Magic Wand Blink Dagger"
"7005314313","Nature's Prophet","Lukas","Win","9","0","13","-","894","916","509","20","24","40721","18755","0","30215","Power Treads Daedalus Satanic Eye of Skadi Black King Bar Mjollnir"
"7005314313","Treant Protector","Bignum","Win","3","2","19","11.00","307","517","70","0","18","11068","884","5182","10695","Blink Dagger Magic Wand Boots of Speed Lotus Orb"
"7005314313","Enigma","хип-хоп маньяк","Win","3","1","13","16.00","479","509","255","27","18","14532","3891","2652","18055","Black King Bar Guardian Greaves Dust of Appearance Magic Wand Blink Dagger Refresher Orb"
"7005139192","Leshrac","Young G","Win","8","4","18","6.50","1044","765","1243","6","30","51651","13015","0","51285","Black King Bar Bloodstone Refresher Orb Scythe of Vyse Shiva's Guard Boots of Travel 2"
"7005139192","Marci","Shigetsu","Win","17","6","10","4.50","673","731","689","19","30","61223","12996","857","40640","Monkey King Bar Black King Bar Overwhelming Blink Daedalus Divine Rapier Abyssal Blade"
"7005139192","Riki","XSvamp1Re","Win","3","10","32","3.50","319","554","64","2","29","14173","0","0","14060","Tranquil Boots Magic Wand Blink Dagger Aeon Disk Aether Lens Gem of True Sight"
"7005139192","Snapfire","Malik","Win","6","6","15","3.50","666","654","687","20","30","28544","1354","11153","47805","Scythe of Vyse Wraith Pact Overwhelming Blink Aeon Disk Guardian Greaves Octarine Core"
"7005139192","Rubick","6ym_6ym","Win","2","8","26","3.50","319","456","94","2","27","23852","640","0","23220","Boots of Travel Force Staff Blink Dagger Glimmer Cape Observer and Sentry Wards"
"7005139192","Mirana","Forcemajor","Loss","4","8","26","3.75","416","537","250","5","27","29124","4281","9864","31100","Ethereal Blade Nullifier Lotus Orb Force Staff Boots of Travel Aeon Disk"
"7005139192","Tiny","CHIRA JUNIOR","Loss","12","6","18","5.00","455","603","377","8","29","53994","1928","0","33910","Assault Cuirass Power Treads Overwhelming Blink Refresher Orb Daedalus Black King Bar"
"7005139192","Terrorblade","lelouch","Loss","13","6","9","3.67","1110","695","1461","11","30","48249","23399","87","71635","Swift Blink Eye of Skadi Daedalus Refresher Orb Black King Bar"
"7005139192","Techies","jesv","Loss","2","12","19","1.75","366","536","152","0","27","51476","249","240","26440","Force Staff Ethereal Blade Lotus Orb Boots of Bearing Gem of True Sight Aether Lens"
"7005139192","Tidehunter","zenica","Loss","2","4","27","7.25","409","671","345","6","28","24084","626","12590","33770","Black King Bar Arcane Blink Scythe of Vyse Refresher Orb Pipe of Insight Guardian Greaves"
"7005047951","Rubick","6ym_6ym","Win","4","2","14","9.00","324","481","49","1","17","13684","705","0","8850","Dust of Appearance Gem of True Sight Glimmer Cape Aether Lens Boots of Speed Magic Wand"
"7005047951","Leshrac","Young G","Win","8","0","15","-","648","761","326","7","21","22313","6405","0","20360","Black King Bar Bloodstone Wind Lace Platemail Scythe of Vyse Boots of Travel"
"7005047951","Lycan","Malik","Win","6","4","17","5.75","563","653","233","12","20","18168","8721","1673","16445","Helm of the Overlord Assault Cuirass Iron Branch Black King Bar Iron Branch Quelling Blade"
"7005047951","Clockwerk","XSvamp1Re","Win","3","2","11","7.00","309","473","59","17","17","10083","403","0","7825","Magic Wand Glimmer Cape Force Staff Dust of Appearance Tranquil Boots Gem of True Sight"
"7005047951","Death Prophet","zenica","Loss","2","5","4","1.20","438","465","189","18","16","9613","2454","3242","13020","Guardian Greaves  Platemail Force Staff Dust of Appearance Wraith Band Wraith Band"
"7005047951","Ursa","Shigetsu","Win","6","2","6","6.00","704","867","396","9","23","20353","3191","0","21610","Crystalys Black King Bar Blink Dagger Phase Boots Battle Fury Abyssal Blade"
"7005047951","Invoker","CHIRA JUNIOR","Loss","2","3","6","2.67","443","482","168","8","17","15573","1160","0","13745","Hand of Midas Boots of Travel Spirit Vessel Magic Wand Mantle of Intelligence Black King Bar"
"7005047951","Morphling","lelouch","Loss","4","2","2","3.00","604","589","328","23","19","10751","1689","0","19070","Power Treads Aghanim's Scepter Wraith Band Eye of Skadi Manta Style Falcon Blade"
"7005047951","Techies","jesv","Loss","1","8","7","1.00","290","344","66","2","14","15504","71","0","9005","Force Staff Magic Wand Wind Lace Arcane Boots Dust of Appearance Wraith Band"
"7005047951","Disruptor","Forcemajor","Loss","1","10","6","0.70","197","284","20","0","13","10596","143","0","5700","Observer and Sentry Wards Magic Wand Circlet Force Staff Boots of Speed"
"7004950776","Shadow Fiend","lelouch","Win","25","1","6","31.00","872","888","412","18","25","49732","24146","0","29475","Power Treads Satanic Arcane Blink Daedalus Hurricane Pike Black King Bar"
"7004950776","Batrider","CHIRA JUNIOR","Win","4","4","26","7.50","510","727","240","6","22","25976","48","0","15560","Magic Wand Boots of Travel Blink Dagger Octarine Core Black King Bar"
"7004950776","Spirit Breaker","jesv","Win","2","5","22","4.80","366","606","86","3","20","9494","195","0","14405","Magic Wand Phase Boots Shadow Blade Black King Bar Wind Lace Mage Slayer"
"7004950776","Treant Protector","Forcemajor","Win","2","3","30","10.67","333","481","41","2","18","11541","214","8492","12015","Magic Stick Healing Salve Boots of Speed Energy Booster Blink Dagger Fluffy Hat"
"7004950776","Snapfire","Malik","Loss","3","1","10","13.00","495","639","299","8","21","21651","350","5683","17920","Wind Lace Lotus Orb Magic Wand Force Staff Guardian Greaves Heaven's Halberd"
"7004950776","Tiny","XSvamp1Re","Loss","0","12","12","1.00","185","272","29","1","13","8863","0","0","5865","Staff of Wizardry Magic Stick Blink Dagger Quelling Blade Boots of Speed Dust of Appearance"
"7004950776","Enigma","zenica","Win","1","1","30","31.00","479","666","222","43","21","11319","4217","6157","16380","Guardian Greaves Dust of Appearance Pipe of Insight Magic Wand Wind Lace Octarine Core"
"7004950776","Silencer","6ym_6ym","Loss","3","9","7","1.11","248","227","25","3","12","14180","33","0","5900","Magic Wand Observer Ward Glimmer Cape Fluffy Hat Ring of Basilius Boots of Speed"
"7004950776","Pudge","Shigetsu","Loss","3","6","7","1.67","515","582","343","18","20","16286","0","0","16045","Vanguard Aghanim's Scepter Blink Dagger Phase Boots Platemail Black King Bar"
"7004950776","Leshrac","Young G","Loss","4","7","8","1.71","463","617","294","16","21","20648","2194","110","16285","Magic Wand Bloodstone Kaya and Sange Platemail Eul's Scepter of Divinity Boots of Speed"
"7004761089","Crystal Maiden","dark","Loss","1","5","4","1.00","221","269","32","3","11","10663","0","0","5895","Magic Stick Quelling Blade Tranquil Boots Smoke of Deceit Observer Ward Fluffy Hat"
"7004761089","Tiny","nattynarwhal_","Loss","2","4","3","1.25","473","550","189","8","16","10859","299","0","11960","Blink Dagger Phase Boots Aghanim's Scepter Hand of Midas Bottle Magic Wand"
"7004761089","Morphling","Meh","Loss","1","3","1","0.67","524","571","288","18","16","10360","0","0","16150","Power Treads Aghanim's Scepter Manta Style Dragon Lance Wraith Band"
"7004761089","Treant Protector","HappyDyurara","Win","0","4","14","3.50","260","336","38","0","12","6663","64","4361","5375","Magic Stick Fluffy Hat Smoke of Deceit Infused Raindrops Boots of Speed"
"7004761089","Snapfire","Mannik","Win","8","1","9","17.00","593","644","231","5","18","17205","3831","57","14310","Magic Wand Quelling Blade Blink Dagger Aghanim's Scepter Boots of Travel"
"7004761089","Hoodwink","alone","Loss","2","6","3","0.83","186","276","16","4","11","10739","0","0","4745","Dust of Appearance Arcane Boots Magic Wand Blight Stone"
"7004761089","Slark","Dream`","Win","8","0","5","-","672","598","320","12","17","19872","7795","0","17970","Power Treads Diffusal Blade Wraith Band Bloodthorn Aegis of the Immortal Aghanim's Scepter"
"7004761089","Lycan","Cloud","Win","3","0","10","-","605","636","248","5","17","7259","17530","1151","16640","Point Booster Helm of the Overlord Drum of Endurance Magic Stick Assault Cuirass Ogre Axe"
"7004761089","Io","Lefitan","Win","0","4","14","3.50","298","433","11","1","14","2795","2006","11287","6960","Infused Raindrops Holy Locket Wraith Band Wraith Band Wraith Band Mekansm"
"7004761089","Broodmother","Shergarat","Loss","3","1","2","5.00","433","471","190","6","15","7952","2317","744","10220","Guardian Greaves Soul Ring Void Stone Wraith Band Wraith Band Ultimate Orb"
"7004690019","Puck","nattynarwhal_","Loss","2","8","13","1.88","409","520","176","12","17","21591","0","0","11700","Blink Dagger Null Talisman Kaya and Sange Witch Blade Magic Wand Boots of Speed"
"7004690019","Clockwerk","dark","Loss","3","6","9","2.00","249","327","53","9","13","10291","0","384","6610","Magic Wand Smoke of Deceit Force Staff Sentry Ward Tranquil Boots"
"7004690019","Hoodwink","alone","Loss","4","7","9","1.86","226","328","35","0","13","13539","54","0","8025","Sentry Ward Boots of Speed Magic Wand Force Staff Blink Dagger"
"7004690019","Tusk","Lefitan","Win","2","5","15","3.40","334","566","65","1","18","10480","0","0","9245","Boots of Speed Wind Lace Sentry Ward Orchid Malevolence Point Booster Blink Dagger"
"7004690019","Sniper","Dream`","Win","7","4","16","5.75","701","769","358","24","21","25107","7217","0","22820","Power Treads Butterfly Morbid Mask Hurricane Pike Mjollnir Black King Bar"
"7004690019","Nature's Prophet","Meh","Loss","3","6","8","1.83","594","606","311","18","19","17040","2268","0","17465","Gleipnir Hand of Midas Black King Bar Blight Stone Reaver Power Treads"
"7004690019","Lycan","Shergarat","Loss","5","4","10","3.75","438","447","191","7","16","7735","1356","599","13070","Assault Cuirass Helm of the Dominator Vladmir's Offering Drum of Endurance"
"7004690019","Batrider","Mannik","Win","5","3","18","7.67","522","769","215","3","21","12610","61","110","16055","Blink Dagger Bottle Point Booster Black King Bar Boots of Travel Aether Lens"
"7004690019","Treant Protector","HappyDyurara","Win","2","4","22","6.00","257","375","23","1","14","7068","0","7961","8015","Healing Salve Guardian Greaves Smoke of Deceit Magic Stick Observer and Sentry Wards Fluffy Hat"
"7004690019","Night Stalker","Cloud","Win","15","1","6","21.00","654","887","237","5","23","15472","1013","0","23480","Phase Boots Skull Basher Blink Dagger Black King Bar Magic Wand Assault Cuirass"
"7004327335","Rubick","AfrOmoush","Win","9","3","19","9.33","498","596","98","5","17","14713","373","0","13760","Eul's Scepter of Divinity Aether Lens Tranquil Boots Force Staff Magic Wand"
"7004327335","Bloodseeker","DoubleKing","Win","4","2","15","9.50","556","622","210","9","17","14890","4074","195","12790","Quelling Blade Phase Boots Gleipnir Black King Bar Magic Stick Slippers of Agility"
"7004327335","Ember Spirit","Mark","Win","12","1","15","27.00","552","676","135","1","18","21334","2973","195","14810","Phase Boots Orb of Corrosion Magic Wand Bottle Black King Bar Aghanim's Scepter"
"7004327335","Nature's Prophet","USH","Loss","4","5","2","1.20","506","425","228","12","14","13253","512","0","12665","Black King Bar Power Treads Wraith Band Javelin Magic Wand Aghanim's Scepter"
"7004327335","Crystal Maiden","feelinG!♥","Loss","5","10","4","0.90","218","236","17","1","10","6733","46","0","5560","Observer and Sentry Wards Force Staff Magic Wand Tranquil Boots"
"7004327335","Tusk","RRL","Loss","0","11","4","0.36","333","399","129","6","13","11478","113","0","7000","Bottle Ogre Axe Magic Wand Phase Boots Mithril Hammer Falcon Blade"
"7004327335","Tiny","The Warden","Loss","0","9","6","0.67","221","277","50","1","11","10344","0","0","4595","Ring of Protection Boots of Speed Blink Dagger Magic Stick"
"7004327335","Beastmaster","islA","Win","7","1","18","25.00","620","723","188","8","18","14431","16267","2453","13895","Quelling Blade Helm of the Overlord Black King Bar Magic Wand Boots of Speed"
"7004327335","Ursa","Argius","Loss","1","4","3","1.00","476","520","216","1","15","5218","619","0","12150","Magic Wand Blink Dagger Battle Fury Ogre Axe Mithril Hammer Phase Boots"
"7004327335","Hoodwink","Sanctified","Win","7","3","24","10.33","348","502","23","3","15","16391","459","0","7660","Force Staff Arcane Boots Smoke of Deceit Magic Wand Observer and Sentry Wards Blight Stone"
